,_id,dataset_material,band_gap_value,to_strata
0,BN_B62C2N63_816498e1-eef8-400f-93d4-17a0a435389a,high_BN,0.4786999999999999,BN_0.02344
1,BN_B62C1N63_631c0dc0-4762-4e3c-93ba-d4876a1b7997,high_BN,0.5971000000000011,BN_0.02344
2,BN_B63C2N62_5ea09385-eb62-43dc-9334-9142794a8de0,high_BN,0.8445,BN_0.02344
3,BN_B63C1N62_e4656f55-37a8-4fcf-bec1-fd7cc833f86b,high_BN,0.8705499999999979,BN_0.02344
4,BN_B62C2N63_91fe1ce6-6a19-4a26-8caa-82caf4ca6ac2,high_BN,1.8463999999999992,BN_0.02344
5,BN_B62C1N63_bf087d8a-5a80-4a8d-b49c-11eee139028c,high_BN,0.9186499999999995,BN_0.02344
6,BN_B62C1N63_893ce5db-7b03-4ba6-8e55-53222b1695e6,high_BN,0.660499999999999,BN_0.02344
7,BN_B61C1N64_a50c04dd-8fa1-4002-8868-188649964cc9,high_BN,1.6769999999999996,BN_0.02344
8,BN_B63C1N62_52a5aa1f-0d31-40fa-a5c4-f128d224df4a,high_BN,1.4415000000000013,BN_0.02344
9,BN_B63C2N62_b5c87de5-fac3-4157-86fd-41eac6b5a9a7,high_BN,1.3496500000000005,BN_0.02344
10,BN_B63C1N62_3b0d3454-cfed-46c6-9fe5-b0df4a2edc66,high_BN,1.9909,BN_0.02344
11,BN_B62C2N63_4409358a-dcc8-49f6-b702-608d39766e11,high_BN,0.2347500000000018,BN_0.02344
12,BN_B63N62_3760435c-dd62-4d1f-9763-66311e5ab139,high_BN,0.43645000000000067,BN_0.02344
13,BN_B62C1N63_cc56269d-91a1-4a0b-b9e8-e158426efc36,high_BN,0.9067000000000007,BN_0.02344
14,BN_B61C2N64_3a00ec3f-2de2-4d3b-9b63-3160d9d9b326,high_BN,0.5123500000000014,BN_0.02344
15,BN_B61N64_4c4fb839-fda3-4a8c-946a-c452b13f9e6d,high_BN,2.1989500000000035,BN_0.02344
16,BN_B62C3N63_9a1aea8f-da29-4edc-9208-a37956436273,high_BN,1.3227499999999992,BN_0.02344
17,BN_B61N64_68d5a805-c2bf-4ffe-aa80-512a409542b1,high_BN,1.5707999999999984,BN_0.02344
18,BN_B63C2N62_9ed008a9-5f25-4c0b-ba4a-8a47cda478be,high_BN,0.5088000000000008,BN_0.02344
19,BN_B62C1N63_c614fb3e-a560-49c0-a1f6-b15a83b422ee,high_BN,0.772000000000002,BN_0.02344
20,BN_B62C2N63_091e27ed-fca6-4341-b06d-4dcf13ddaff8,high_BN,1.5412999999999997,BN_0.02344
21,BN_B62N63_89a023d7-6d03-4de1-b7ea-ec06b93e6ff8,high_BN,1.0959000000000003,BN_0.02344
22,BN_B63C2N62_7978bb94-14d6-4a62-acdb-173bfcefa47d,high_BN,2.542950000000001,BN_0.02344
23,BN_B62C2N63_178ab46d-1504-44ae-8c06-e9368418fc14,high_BN,1.5412999999999997,BN_0.02344
24,BN_B62C1N63_e7bfa432-39ff-4f6e-b8dc-40c7a1915ef9,high_BN,0.9251499999999986,BN_0.02344
25,BN_B62C3N63_f8680fd0-eaf3-4516-a4f3-8a4049949bd4,high_BN,2.1213000000000015,BN_0.02344
26,BN_B63C1N62_18465540-0d0f-4f8a-a346-5ee2d1981023,high_BN,1.0185500000000012,BN_0.02344
27,BN_B62C2N63_3b66d4b4-5c61-4ec9-b6cd-271b6bb38d6a,high_BN,1.3198499999999989,BN_0.02344
28,BN_B63N62_7c8b2dbc-467d-4efa-b29d-eb6ae8baa9af,high_BN,1.2908000000000008,BN_0.02344
29,BN_B64C1N61_5ecb738b-0ff9-48c5-a2da-7edc4a799dac,high_BN,0.6815999999999995,BN_0.02344
30,BN_B64C1N61_ad29eaae-1b7f-4ea7-aa6c-34e6d2f89f29,high_BN,0.5962499999999977,BN_0.02344
31,BN_B64C2N61_0e9507d0-0b0b-492c-bfd1-c6d4c7ebbde4,high_BN,1.3899000000000008,BN_0.02344
32,BN_B63C1N62_0dadbc5a-890b-4e9e-ae15-162ed3245920,high_BN,1.045300000000001,BN_0.02344
33,BN_B62C3N63_d519e596-9ce5-4f0e-833a-660967339c07,high_BN,1.3068500000000007,BN_0.02344
34,BN_B62C2N63_754de4d2-57e0-45ae-a7af-1c23bc0fbbec,high_BN,1.192499999999999,BN_0.02344
35,BN_B63C2N62_49fdbd0f-5c60-4d1d-88c8-1c05a5c8cac3,high_BN,2.4200000000000017,BN_0.02344
36,BN_B64C1N61_e8eeadac-33f6-49f1-8b68-6f8611cd6300,high_BN,1.2393999999999998,BN_0.02344
37,BN_B63C1N62_68634908-9c74-4064-a1e4-3c4b31f924ad,high_BN,0.8043999999999976,BN_0.02344
38,BN_B63C2N62_3cb00313-8a82-4ba1-a679-417818d76f12,high_BN,0.5558000000000014,BN_0.02344
39,BN_B62C1N63_2d68e2f9-0cc7-43b1-af84-7425cfd5e70e,high_BN,0.6967999999999996,BN_0.02344
40,BN_B62C2N63_a7990a41-e250-40d6-9b1b-7e2ac0a4c96d,high_BN,1.5037500000000001,BN_0.02344
41,BN_B61C1N64_17c71f4d-d5f4-464c-b8e5-b1898c5fffed,high_BN,1.9224500000000013,BN_0.02344
42,BN_B62C2N63_92b2345b-988e-4053-acc2-3f525239e819,high_BN,0.773299999999999,BN_0.02344
43,BN_B63N62_30e985ae-e228-4195-8e28-cf02aed81439,high_BN,1.761499999999998,BN_0.02344
44,BN_B62N63_28093c54-66e6-46b7-ac1c-9072c65311fb,high_BN,1.4955999999999996,BN_0.02344
45,BN_B62C2N63_77ebe900-d4cc-4038-b4b2-cd385847e89b,high_BN,1.1630499999999984,BN_0.02344
46,BN_B62C2N63_cf472f94-6bda-44a7-8055-fccf0cbc1b22,high_BN,0.9316500000000012,BN_0.02344
47,BN_B61C1N64_0f4e864c-3690-4a58-bea4-7995bcd4321d,high_BN,1.3710999999999984,BN_0.02344
48,BN_B63N62_f9c635eb-82f7-4963-acb3-90b0e633bf42,high_BN,0.9315500000000014,BN_0.02344
49,BN_B62C2N63_ae33eeff-979d-45f8-bc0c-8fbdc7a5adae,high_BN,1.0684499999999986,BN_0.02344
50,BN_B63C2N62_619f8642-1de7-4b71-b7db-474645d68427,high_BN,2.062850000000001,BN_0.02344
51,BN_B62C2N63_5207df48-1595-4805-9931-a56f5ad20e53,high_BN,1.5311500000000002,BN_0.02344
52,BN_B61C2N64_2aa173f2-b14a-4b43-a7c5-048d1912699e,high_BN,0.31065000000000254,BN_0.02344
53,BN_B62C2N63_851295dd-8d36-425d-a17e-d6fa55a9511a,high_BN,1.6316500000000005,BN_0.02344
54,BN_B64C2N61_5a5f1225-30e0-4d5f-b6f6-682cc3a32532,high_BN,1.8126999999999995,BN_0.02344
55,BN_B62C2N63_502d44d9-27cd-4a9c-abab-598f066c4740,high_BN,1.0606000000000009,BN_0.02344
56,BN_B63C1N62_451e0075-d3d2-41f6-ab18-e2c1c908978b,high_BN,0.5549500000000016,BN_0.02344
57,BN_B63C1N62_0a32d2c9-6f84-4094-af61-3bfeb162b70f,high_BN,1.1302500000000002,BN_0.02344
58,BN_B63C2N62_d57eab31-9a40-4072-b89b-aca13fc290c9,high_BN,1.3698000000000015,BN_0.02344
59,BN_B63C3N62_c0701127-9f05-46dd-917f-ce3db122a9b2,high_BN,1.4294499999999992,BN_0.02344
60,BN_B61N64_6de4fcfe-2356-4691-8034-704e2e440a98,high_BN,0.3529500000000034,BN_0.02344
61,BN_B63C1N62_dcc9d719-27a2-4b21-a2ec-ad31a1745c5d,high_BN,1.3484499999999997,BN_0.02344
62,BN_B62C1N63_f4677a9c-8504-4148-b56a-e5948b78a2e2,high_BN,0.3728499999999997,BN_0.02344
63,BN_B62C1N63_2868b3c5-b7fb-49b5-9b08-ea89b28e5d45,high_BN,2.4571000000000005,BN_0.02344
64,BN_B62N63_564427d8-9f43-4884-a54b-d1de741134ff,high_BN,2.2809500000000007,BN_0.02344
65,BN_B63C1N62_dffa8568-65a0-4c77-9bd2-5509c8ce5335,high_BN,1.7601000000000013,BN_0.02344
66,BN_B63C2N62_ace2916d-43aa-43ff-ad2c-c527b85d084b,high_BN,1.2250499999999995,BN_0.02344
67,BN_B63N62_2f16aaa5-9a28-4ddc-87ad-fa6928847c7f,high_BN,0.6399500000000025,BN_0.02344
68,BN_B63N62_d98d7686-0789-4ce8-b980-537eaf479a9f,high_BN,1.4281000000000006,BN_0.02344
69,BN_B61C2N64_756ea492-7281-42db-8bee-d9fdba5a1fd0,high_BN,1.0530500000000025,BN_0.02344
70,BN_B63C1N62_1b38dde6-635c-46b0-aa1b-bab5dfc7314e,high_BN,0.8164499999999997,BN_0.02344
71,BN_B64C1N61_5ff2d3e3-88a0-45ca-95ad-bd997617b011,high_BN,0.6075499999999998,BN_0.02344
72,BN_B64C1N61_be525049-a4e9-4e3c-8913-b0b9f8caffd8,high_BN,1.5432000000000023,BN_0.02344
73,BN_B63C1N62_0ec2498a-34e3-4caf-94dc-0db823cb9a77,high_BN,0.34575000000000244,BN_0.02344
74,BN_B63C2N62_049d1d14-29ff-4683-bd1f-39495dd3021e,high_BN,0.5584500000000006,BN_0.02344
75,BN_B64C3N61_03ed5146-982a-40e3-90b0-f30d5cef7072,high_BN,2.301949999999998,BN_0.02344
76,BN_B63C1N62_b954410f-4b43-42e3-afcd-5151a9bee045,high_BN,1.9802999999999997,BN_0.02344
77,BN_B64C3N61_3daab21b-5f18-464a-8931-4952f31b6067,high_BN,2.286249999999999,BN_0.02344
78,BN_B64C1N61_609a2fa3-200d-4210-875d-fc77506ce4b5,high_BN,1.490549999999999,BN_0.02344
79,BN_B63C1N62_219136d4-4017-446c-9b42-248b2ca74c2d,high_BN,1.5106000000000002,BN_0.02344
80,BN_B63C1N62_eb73b8f9-1da5-43cf-8d76-8aa0825bf613,high_BN,1.9571000000000005,BN_0.02344
81,BN_B62C3N63_1031d328-ea6d-43b8-90c3-51b8a6c901be,high_BN,0.9259500000000003,BN_0.02344
82,BN_B62N63_40c88adf-7512-4a77-9138-4049e33b51c7,high_BN,1.7354999999999983,BN_0.02344
83,BN_B62N63_ccc1765c-19db-4c86-abf0-8ff2abb2cc7b,high_BN,1.4501500000000007,BN_0.02344
84,BN_B63C1N62_48376d63-e605-414d-9e78-5da33489d484,high_BN,1.4568499999999993,BN_0.02344
85,BN_B62C1N63_786fbdc3-ba77-4701-affe-4c159898064c,high_BN,0.35549999999999926,BN_0.02344
86,BN_B63C2N62_0168251b-59dc-4f2f-b697-24e55bc6015f,high_BN,1.2124000000000024,BN_0.02344
87,BN_B63C3N62_3248e3f5-31c4-479c-b681-f95c3a737f9e,high_BN,1.21725,BN_0.02344
88,BN_B62C2N63_4ca6a74c-faac-481f-985e-83fb5f7353e1,high_BN,1.4436,BN_0.02344
89,BN_B63C2N62_a7d69c3a-6082-49d2-b078-7159b0f9c11b,high_BN,1.2299000000000007,BN_0.02344
90,BN_B61N64_55584243-97c1-43a9-ac94-252bf298774c,high_BN,0.9623999999999988,BN_0.02344
91,BN_B62C2N63_97a05779-6652-417a-9805-dc8c6b8080b6,high_BN,1.0296500000000002,BN_0.02344
92,BN_B64C2N61_279a924f-87e3-4a99-99c4-a3b5b602d9cb,high_BN,1.6929499999999997,BN_0.02344
93,BN_B61C2N64_884af59f-edab-49bf-bbed-c4ab135baa69,high_BN,0.7362499999999983,BN_0.02344
94,BN_B63C2N62_438059b3-3fda-41a9-9311-27ffff1fba2a,high_BN,1.3892500000000005,BN_0.02344
95,BN_B63C1N62_19d9fbee-251a-4db2-b480-be6d68b20a66,high_BN,1.3847000000000023,BN_0.02344
96,BN_B63C2N62_3ae8c7dd-5af3-495d-8385-661bd11cc41b,high_BN,2.4938000000000002,BN_0.02344
97,BN_B63C2N62_d3701cf7-61ea-494e-be47-526da62f4955,high_BN,2.421599999999998,BN_0.02344
98,BN_B62C1N63_51cf44df-d01a-4336-8cd2-f335959b30e1,high_BN,0.23820000000000263,BN_0.02344
99,BN_B61C2N64_fce1dd94-1adb-4894-83f6-074bf2dec0aa,high_BN,0.7370000000000019,BN_0.02344
100,BN_B62C3N60_ee1c1d6b-a89e-424c-adf7-1ab37e6b62c1,high_BN,0.61815,BN_0.04688
101,BN_B61C3N61_6d2c08c5-5ec0-476c-bba1-bc406e2959f0,high_BN,1.0299499999999995,BN_0.04688
102,BN_B61C2N61_8fccc50b-0f7b-463d-959a-eee16238e2b1,high_BN,1.5093500000000013,BN_0.04688
103,BN_B63C4N59_47386aea-7579-4834-bfa0-478a99639a88,high_BN,0.587299999999999,BN_0.04688
104,BN_B62C1N60_2db64cf8-5ef0-43ac-97ee-8f57e031842c,high_BN,0.15050000000000097,BN_0.04688
105,BN_B61C3N61_0bf86f69-f630-4203-b113-0bac7117536c,high_BN,0.6927500000000038,BN_0.04688
106,BN_B60C3N62_2065400f-41cd-4768-b3b9-3d5c78ae899c,high_BN,0.3521000000000001,BN_0.04688
107,BN_B60C3N62_2f2cedf8-6c2b-4ce1-9a67-320c93df39d0,high_BN,1.2731999999999992,BN_0.04688
108,BN_B58C2N64_2799c727-6959-4bf3-bda9-cd11cecb86a0,high_BN,0.6764499999999991,BN_0.04688
109,BN_B60C2N62_5b42ffc1-ff6a-44b5-a605-7d0378057c94,high_BN,0.2656499999999973,BN_0.04688
110,BN_B60C3N62_93c32027-9669-463e-99db-ef3631efe5be,high_BN,1.624649999999999,BN_0.04688
111,BN_B61C2N61_806e84bc-0dae-44ee-8f14-b13299e3e747,high_BN,1.6858000000000004,BN_0.04688
112,BN_B61C2N61_8d9228f7-e356-4df7-b4a1-019cb56f07dd,high_BN,0.9597499999999997,BN_0.04688
